content,score
Great graphics and game play enjoyable. The userous cost of gems makes it slow going. One either spends money or waits days to get things constructed. It would have been much better if EA charged a nominal fee.,3
,5
,5
,5
brings back memories,5
I game won't let me play it was fine at first now I can only play for about 1 min then quits if I can even get on the game in the first place,4
Detracts from the old school Dungeon Keeper feel with all the push to get you to make in app purchases. Otherwise great game,3
installed in less that 30 because this interrupted my game -_-,1
Takes me back to computer games as a kid.,5
,5
They took a classic great game and made it into a dull slow tedious bore. It crashes a lot too.,1
Yep... There goes my freetime,5
"Fun, but dear god do they really make you spend money if you don't want to wait weeks to progress. The gem packs are way over priced, and the costs of ""speeding up"" production or anything else that uses gems is totally unreasonable. If they get a handle on that at can balance it, they may be on to something here. I use gems because I'm a big boy gamer that plays multiple times a day every day. Not a once a day if I remember sort of guy.",3
Mircotransactions galore,1
,5
,5
Brings back old memories,4
I put a lot of time into this game. Enough to know that paying gives you an undeniable and unbeatable advantage.,1
"This game is the epitome of what the gaming industry is doing wrong. Please just start making $30 games again that are whole and don't make me wait 3 years to do anything.   I played for two days before quitting, and if you are reading this don't waste your time.",1
Not bad at all. .. Now all we need is the second part to DK..DK2 mobile,4
"So far looks very promising, can't wait to see what else is in store :)",5
,5
This game is amazing,5
,4
,4
Love it!,5
"I had no idea what this game was then i saw Dan Bull sing the song about this game and I thought it was awesome! It plays so smoothly and the gaming mechanics rock! I give it 5 stars because this game makes me ""horny"" to raid dungeons!!!",5
"I refuse to play a game that makes me buy play time. I don't know how this kind of thing got started, but it is only perpetuated by people supporting it. I have hopes that sooner or later people will wise up, but I think I give too much credit.",1
"I thought this game would be fast paced and exciting like Dungeon Keeper 1 and 2 for the PC.   Well, I was very wrong.  Progress crawl by at a snail's pace and upgrading anything takes forever, or more gems than you really have to spare, especially if you want more imps to upgrade things (those little suckers are expensive!)  If you have the patience to play this game for a few weeks in a row, checking back on it every three to four hours, not doing much of anything else in between (yes, raiding other keepers' dungeons gets very VERY boring after a while), then maybe you can get a leg up in the game, but as for me, I am almost ready to uninstall it.",2
Love this game!!,4
I get to waste time like no other,5
I want to play not pay 100 dollars per level. Garbage.,1
Great game. Tutorial is incomplete.,4
Good time killer,4
"Definitely has a similar feel to original. Endless bottlenecks annoying, but still quite fun despite it. Being able to fill rock and move rooms on a whim is useful",3
Good game as a whole and buying doesn't appear to necessary. It just save s a load of time and lets you get to the fun in the game.,4
,5
,4
Very Fun love how the devil dude randomly comments,5
Nothing like dungeon Keeper from childhood. Really just another tap game that's pretty hard not spending money.,3
I love it,5
Just like the computer game,5
"Seemed way cool & heard good things about the original, but too difficult to figure out and get resources, etc. without paying. 8(",4
Crashes when on imp loading screen,2
,1
,3
They brought back an old in a new way,5
Awesome,5
"I'm not one of the original Keeper players, but I can understand their frustration. I love the idea but the payment and timing structures are way off. These pay-when-it-gets-too-hard just a little too quick games are betraying the gamers who want to be playing these games anyways. It also rewards people with cash to blow by immediately sending them to the head of the pack. I'll keep playing but EA, certainly you have better profit models lying around.",3
This app is ok.,2
Quickly ran out of stuff to do,2
"This game is awesome, but not everyone has constant internet connectivity. I need to be able to play while on an upcoming flight!",3
"Amusing tower defense/dungeon building game. Takes a bit of patience if you want to get through the game without spending lots of money, but that doesn't detract from the fun factor, just adds suspense and a greater feeling of reward when you finish buildings and such.",5
Enjoying but typical pay to win,5
I am having fun playing this,5
You play 2 seconds and have to wait hours for anotyher 2 seconds of play. A really crappy way to play. Purely stupid.,2
love it!!!!!!!!!!!!!!!!!       l,5
,2
Its amazing,5
"I'd love to review this game...unfortunately all I can review is the tech support (nonexistent for this game) since all I get while trying to access game is ""can not connect"".",1
,5
I just love this game. I'm not one for these types of games but this one got me hooked... fun game!,5
"I've been playing this game for about 2 weeks now and it's getting to a point where you're going to hate yourself if you don't buy any gems for at least $50. I'm a huge fan of the original dungeon keeper but this is just getting painful to play. Where in the original was like the more you played it the more you liked it. I don't hate the Android version of it, it's a nice money making game but they shouldn't have called it Dungeon Keeper. And for doing so... It gets 2 stars... btw, guild search sucks.",2
Cool game,5
,5
Very fun. Sometimes loads wrong.,4
Vary kool game .,4
"If you are unfamiliar with the game & make a few bad choices in the beginning, you can't reset it. You're stuck with a crappy dungeon forever.",1
,5
,5
Fun game. Nice not having to buy your way up.,5
,5
Fun.,5
"EA muffed some things up, per usual, but overall im happy with the experience so far.",4
This game does have potential but you guys really need to rework the dig and construct times. I should not need to buy 10 dollars worth of crap just to build one room with in an hour.,1
,5
,4
"I expected to find the old dungeon keeper game from the old days, complete disappointment. If I could un-pay for this I would.",1
Cool,3
"Love the game, but force closes, disconnects while  raiding, and constantly has to reconnect.  Please help devs!  I love this game when it works!!",3
,5
The PC game as an App. Works for me! Using a Samsung S2X and no problems here.,4
In order to update your storages to level 3 you need to upgrade your heart to level 3... the problem is that stone storage is 6K and you need 6.5K to upgrade the heart... so you are on a dead end and no way to contact EA,1
I have been playing this almost a month and lately I wait a whole day to dig a out a section of dungeon only to when it is almost done I have to start a ll over as if I never started.  Download only if you like bad software and frustration.,2
,4
It definitely is a good time sink and funny too.,4
Best game ever,5
,4
Fun enjoyable strategy game.,4
,5
Very fun and addictive.  I gave it four stars because the sound gets choppy a lot of the time.,4
Great game,5
Gg,5
Good,4
,5
"After getting help with my issues everything is fine.... although I would love to see a count of my minions besides ""physically"" finding them in dungeon...maybe add world chat...",4
"EA succeeds in ruining another storied game. By now you should all know the basics - free to download, but you'll need real world money to make significant progress.",1
Loved it on the PC years ago and love it on the mobiles now!,5
Great graphics,5
It may be tempting to spend money on this game but it is fully possible to have a great dungeon and spend ZILCH. You must have patience young padawan.,5
BEST...GAME...EVER!,5
Im the queen this game,5
,5
,4
"You dont even get through the tutorial before they encourage you to spend the $ currency. If you dont use the currency, the game takes painful amounts of time to do even the simplest action like digging out 1 block.  The game plays very little like the original dungeon keepers and I dont understand how its gotten so many 5 star ratings.  It also forces you to accept some kind of online agreement before continuing past the tutorial, which I promptly denied, and as a result it locked up my tablet.   **UPDATE**   The reason the game has so many 5 star ratings is because the games internal rating system forces you to give a 5 star rating or no rating at all and due to lazy people, they dont bother to come back to the google store to give it a proper unrestricted rating. **UPDATE**",1
,5
"Too much pay benefits, but a fun game if you remember the original",3
Fun to build your dungeon and adjust to counter WEAKNESSES.,4
Good times I say,5
"Much better than clash of clans, or jungle heat, or battle beach, or greed for glory.",5
This game is addicting and a great time waster. Horny is freaking awesome in this game. His voice actor is top notch. It plays like a tower defense and attack game.,5
Would be better if I could play the same game in progress across platforms between an iPhone and an android tablet.,3
Controlling monsters and defending your dungeon.  A lot of fun.,5
,3
,5
,4
Reminds me of the old PC game.,5
Fun game,5
Good game but i wish it didnt take forever to get things done without buying gems,4
,5
"Great graphics engine, typical for EA mobile game I play.  Was hoping for more old style freedom of the original game.  Not happy with the Gem Market, Alerts on work to be done, or having to wait progressively longer periods (days?) For some upgrades on a personal dungeon.  Hope to see improvements in freedom game play options.",4
,4
,3
Good time killer,5
Like the original on xbox. Fun time consumer,5
this game can't move fast enough.  :-)   I love it,5
,5
Very addictive with some amazing graphics. The combat system is well thought out and balanced.,5
,4
Asome and epic,5
Good game to pass the time. Pretty interesting and semi strategic!,4
Load times suck but in game features are nice.,4
Its alright I am getting to like bits of the New game it is ok,3
It takes forever to accomplish anything later in the game.  I understand the concept of in app purchases but I would much rather spend $5 $10 out right to avoid the frustration.,4
"I used to play this on pc so I was looking forward to this. However it takes forever to save up gems for imps which makes building and expanding really slow. The worst problem is actually getting the game to work in the first place. It freezes and will dump you out in mid-raid and then I have to manually force close and clear cache to get back in ... that is if it will let me back in. Imp problems seemed fixed after last update, but now the freeze & dump seems worse. No way I'll spend money on this atm.",2
,5
,4
Should lower the rate of which things are created. Won't even let me get into the game to play do to an error loading  updates. Fixed after reinstalling.,3
Great game,5
,5
,4
,5
,4
If you like interesting games you should get this,5
I remember playing this game back when I was a kid on the computer. Now its even better that I can play on my phone. The only downfall is how much it cost for the gems.,4
Kinda fun like the game to bad ea is a greedy douche,3
"Strategy based game play, great graphics, having Dan Bull on the theme song was an added bonus and the fact you can turn the push notifications on/off makes this game an excellent casual gaming experience.",5
This app is super addicting and quite fun to pass time anywhere.,5
"Once you get past the long wait times, this game stays true to the overall elements of the DK series. It's a fine game to play for a few minutes here and there throughout your day.",4
I love this game!,5
,5
,3
,4
This is game is probably the worst hunk of crap on the android market. Can do nothi g without being asked to pay insane cash shop prices. Save your time and money and let this die. Dont help fund games that screw gamers like this one.,1
Most appalling use of IAP cancer I've ever seen. This game is seriously worse than candy crush. You developers building a game from the ground up with microtransactions in mind are killing gaming. As a huge fan of the original dungeon keeper series I was more than disappointed by this garbage. Pass this one up everyone.,1
Fun and challenging 😁,5
,5
I'm still getting into it. Can't do much for long periods right now but it is fun so far. I'm a fan of the past DK games and this one feels like a Dungeon Keeper game with some differences.,3
"Forces you to rate a five unless you want to jump through hoops, and then tries to rob you blind the first and every chance it gets.   Within the first 60 seconds of playing you'll be forced to spend 100 gems. It does not get any worse than this. Yet another EA fail.",1
Love playing this,5
,5
Hell yea!,5
,4
Join a guild!,5
It is Yummy,4
Good game,4
"Nice try EA... so much better off playing clash! In an age of in app purchasing games I never seen one so blunt. Tasteless and not playable without purchases. Start off a game play with 24 hour waits... and the game itself telling you to spend. EA is the B of A of gaming, stop being foolish people!",1
Seriously...slap the imps. Best part. You abuse and they work harder! If only real life was that easy.,4
Great strategy game...like a tower defense game. The dungeon humor is very comical. But the game does require a lot of patience....so be forewarned.,5
"Which is high praise for a game with this type of IAPs.  Usually I'd have dropped it, but it's balanced just right, so I don't have to dip into my wallet unless I'm feeling particularly impatient.  More importantly, it isn't in my face about making those purchases.",4
Sinister fun,5
,4
This is a great old school game revamped for touch screens. It even works well on my old tablet.,4
Fun,4
Few things should be lowered in pricing but overall very well constructed,4
"Most of the five star reviews are because they offered freemium currency for them. Do not be fooled. This game will take forever without paying big bucks and lacks charm  And look, I lost all of my progress and had to start over",1
"A bit extreme on dig and resource generation times starting off, but otherwise, decent gameplay",3
Awesome,5
Fun and addicting game to play.  Can't put it down,5
I love it,5
,5
i loved it,5
,3
Yeh what that said,4
Worth trying,4
Blah disappointing and saddening.  I would have paid 10 dollars just to play dungeon keeper 2 on my phone.  this is blah,2
It's just to bad gems cost so much,3
"This is a great game.  However I have a few dislikes, I dont like that after a raid u lose all your minions and have to rebuild them all and I dont like the fact that you cant earn gems faster",4
Better then clash of clans you get 6 builders twice the speed of building and easy gems.,5
..,4
Wish it was like the originals and all I had to do was pay one set price.,1
,5
,4
Amaz fun get it,5
,5
"Your supposed to get on to play a couple of minutes throughout the day not non - stop and once I got used to that I think it's great! I run my own business so I don't have time to play games for hours on end. Also your imps keep working while your away, so you just get on give'em a slap, then give them some instructions, collect your gold and stone, and log off again.  So basically I really like it. I like the original DK and DK 2 as well.",5
Cool game time consuming,5
,5
A nostalgic abomination,3
Good,5
,5
"Its a really fun game, but its a little over attached, its alright though. There still is a few downsides, but all in all its really fun.",4
I just wish they wouldn't have automatically started with give us money to update your imps of all things I do love the game though,4
Playable even if you dont want to buy,5
,5
Should be easier to get your 3rd imp imo.  So used to playing the desktop version a little distressed on how slow it is to get things to develop.  But for a phone app...   not bad at all.,4
,5
"Fun strategy build and conquer game. Some crass humor which I enjoy, typical of these games, to get anywhere you need to spend $ which is annoying. Overall a good game.",3
"Not the same as PC game, but soild.",5
Awesome,5
Awesome,5
Fun in the beginning but quickly transitions into another money sink pay to win game!,3
Joe I Uchida,5
I find this amusing.,3
,4
Its a good game few flaws just when trying to move items in the game and the whole map wants to move and the resources take forever to get with everything costing so much to update at such a low level but other then that good game to play in between castle clash,3
It's fun,4
,5
This game was awesome and I played it every day and all the sudden my game was erased. Wtf? :(,1
,5
F'ing disconnects!!!,1
Takes too long to get anything done. Gems are way too hard to come by.,3
I love this game,5
Would be better if I didn't disconnect and reconnect when on wifi during the middle of a raid with which it just counts you as defeated.... Fun.... Not,2
,5
"So much potential wasted! I thought a pocket version of Dungeon Keeper was better than none at all, but the slow grind and imbalance proved me wrong. Time to make my battery happy and uninstall.",2
"Kinda fun, time killer between other games.",3
Cool,5
Fun,5
,5
,4
Thanks for a fun game,5
,5
Totally addicted!!,5
think they should do something about the way the game refreshes after a disconnect. Not so fun.,2
"Does take awhile to do things in the game unless you're willing to make in-app purchase. That style of play works for me though, & it is free.",4
Been looking for a good game to mess with,4
Don't really need money to play,4
,5
Good game,5
Cool game,4
A fun game.,4
"They had to try hard to ruin such a great franchise, but they did it.",1
Yeah it's a pretty groovy game for the most part I'm not as good as the original with the technology that we have I think that they would have been able to basically transfer the original game on to this with just a slight update in the graphics and be able to have a very enjoyable revamp of the brand but I'm glad that they remembered Dungeon Keeper enuff to make a game out of it the classic Dungeon Keeper as far as this game is concerned it is a very straightforward a very interesting strategy game and its,3
The time hacks are annoying almost force you to buy gems but great game,4
Hours of fun. Things do not progress too fast. Can have for for months.,5
My dungeon is fresh,5
,5
"Takes a long time to get anywhere. Imps should be able to be bought with coins not gems, so you can get somewhere. Training is horribly expensive for quick deaths. It is not really like the original. Might have to uninstall it because after a month I'm still nowhere.",2
Really sad to say it as I was a HUGE fan if dungeon keeper games on the PC. This game is ok. Very slow pace with a huge defensive learning curve. The time it takes to have imps mine out a base that is actually capable of defending itself is too small vs when players can attack you. In addition gaining gems without having to buy them is insane. I have 2 imps and I've been trying to farm gems from mining for a 3rd. I still have 100 to go before I can afford a 3rd. This game defines pay to win atm.....,3
Keep up da good work,5
"Horrible, do not download.",1
,4
It might not be exactly like the original but it's still a great game.,5
"Huge fan of the original keeper games, but this game is the same boring and tired old format already used and abused by hundreds of android and ios games.  I'm tired of the rehash of the same game with different graphics.  This type of game ends up so mindless and repetitive with no real strategy, that it's easy to see that it is just a retread who's soul purpose is a grab for cash and not the great game it could have been.  It also sucks that it must be connected to the internet even to just check on imps",2
This is just like the pc version from years back but with updates. Well coded conversion for the tablet mobiles game,5
,5
"The only real fault of this game for me is the lack of ways to earn gems, unless you want to purchase them.",4
I just wish there were less in app purchases. It seems like even the most minor tasks require too much,3
Awsome,5
,5
fun,5
Great graphics and really nice smooth play. Very fun. I highly recommend this game.,5
Great game,5
Well balanced gameplay.  Downside is long load times.,4
This is a crappy copy of clash of clans with the good name of Dungeon Keeper.  You ruin the good name,1
"I have played, for free, a couple of weeks now. I like watching the replays of people attacking my Dungeon. I would like to stack the imps on tasks...2 imps on the same task would 1/2 the time, e.g. 1 imp is 8 hours, 2 imps is 4 hours, 3 imps is 2 hours....  Thanks!",4
I like the concept of the game but its difficult to customize your base with the limited room your given and I had a really hard time even trying to refill dirt where unwanted it when designing my dungeon. It also crashs a lot on my android. I really like the idea of the game though so i hope improvements are made to it,2
Much fun such dungeon all wow,5
The game logic is very cool and everything is on its place. Only problem was the new update that kept me out for a week. I couldnt install it.n I specially love the voice of the devil :-),4
Fun game but if my device is low on memory it locks it up,4
"At first this game seemed fun and playable, i like the strategy games but after a week or so you realize that one more worker imp costs you around 8 real dollars. Really you want 800 gems for imp 3 don't even want to know how much imp 4 through 6 cost. And those are just the workers, don't even try to speed up building or excavating after a week of playing. Before you get any decent buildings or characters you could easily spend 100 real dollars. Cmon EA i expect more from you.",1
,5
It does differ from the other games in the franchise but has familiar and nostalgic characters running amok.,4
,4
,5
EA ruined a classic game by having vicious monetization. You literally can't do anything or progress with out paying hordes of money.,1
"My only complaint is you spend 4 to 24 hours to dig a gem square and get 1 to 3 gems , also 800 gems for a third imp! But I still come back for more!",4
,5
Outstanding!!!,5
Constantly updating. Had 4 updates on 2/26/14 and now another update on 2/27! I don't need that kind of help in burning up my hard drive space. Uninstalling.,1
"Wtf!? I'm not one to do much reviewing on google play, but when something insults one of my all time favorite games as badly as this steaming pile of crap has, I feel the need to speak up. This thing doesn't even remotely come close to what dungeon keeper was. It's the same cookie cutter formula used in every facebook/mmorts out there. You have to buy gems with real money to speed up upgrades on buildings and all that other crap. If you're a fan of dungeon keeper, pass this by.",1
"Similar to clash of clans, but I feel it is better.",5
I enjoy this game!,4
,4
,4
I probably wouldn't play this version if I hadn't had the games (1 and 2) on PC years ago.  It takes too long to do anything but I do like that I have one dungeon and can fight real players this time around.,3
"Bone Thugs. Looking for active gamers to join a small, but active guild.",4
Aight,5
Game all together,5
,5
,3
Refreshing experience,5
,5
,4
"I normally don't like tower defense games, but this is completely different from any I've tried in the past. I enjoy excavating and mining for resources to level up all my rooms and traps, and training my minions. I love slapping my imps! Omg it makes me smile every time. With instructions and guidance, and mockery from Horny, Tim Curry from Legend?, it's just an all around fun game.",5
Great,5
,5
Great game play and not to slow in developement.  Havent gotten to guild levels yet but excited.,5
"Besides the fact they want you to buy crap to get anywhere fast. It is fun ans reminds me of the original.  Whatever happened to purchasing a game,instead of paying a ton of Money constantly to play. That is a poor game model. Just saying.",5
,5
It,1
"Pretty good for free. The gems are a pain, but it is what it is.",5
Fun but slow paced,5
love the good old days slapping imps,5
"This game has caught a lot of guff because it shares a name with an old and awesome pc game of the same name, and really if you wanna compare the two, this is awful, but only because of the mobile formula (pay to win, which really in this game the prices are so astronomical that even I can't bring myself to buy anything) if you don't try and compare them, and just play this for what it is, and if you have even a shred of self discipline and patience you don't need to spend money, its a fun little game.",5
,4
Good game. Would be nice if player could start a new dungeon.,3
Keep updating can't get enough of the app,5
,5
Awesome game really fun,5
I love it :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-):-) :-) :-)  :-) :-) :-) :-) :-) :-) :-) :-) :-) :-) :-),5
"Fun to do between everyday tasks. Take a short break, slap some minions, order stuff around, go back to what you were doing.",5
Great timekilker,4
,1
It very additive!,3
Reminds me of the windows game that won't work on Windows 7,5
,4
,5
,5
:),5
Excellent game just wish upgrades were quicker!,5
"If you like paying games on their terms, at their times then this is the game for you. If, on the other hand, you want to play on your own schedule, stay far, far away.",1
,5
"Fine game, but needs to address the time/money issue. EA should halve the cost of gems . If you decide to play, purchase 2000+ gems (currently costs $20) and buy 2 imps right away.",4
Awsome,5
,5
It is a wonderful strategic game,5
,3
I enjoy this app but it is slow to be able to do anything.  You need to purchase gems with real money to be able to accomplish anything quickly or to be able to summon a third imp.  Wish you could put two imps on the same job to increase productivity and reduce construction times.  Background activity kills my battery life.   I really want to like this more.,2
P2w so bad nerdcubed for life,1
This is NOT Dungeon Keeper.  This is some sort of obscene raping of an honored innovator of an entire genre.  Peter Molynjeux should sue EA for defamation of Dungeon Keeper's legacy.  Avoid this time sink of a money grabber at all costs.  It's not a game.  It's a fire-and-forget resource gatherer.,1
,1
,5
Good job very fun,5
"Do not spend gems unless you intend to buy them with real money, gems are hard to find, save them for imps.",4
"Highly recommended. Join my clan ""Your Tears Are Tasty""!",5
Fun game time consuming but desent,3
I like the computer version better,4
Just as good as the pc,5
Captures the feel of the original pretty well.  Not bad for a micro-transaction game.,4
Not Bad,4
"This is a game for the extremely casual gamer. As in you're going to be playing for about five minutes every hour or two. They're definitely trying to lean on you to cough up a lot of bucks for gems, but if you can be extremely patient, the game is playable for free. Eventually you'll carve out a decent dungeon, but expect to get raided a LOT in the process.  Just make sure to hoard your gems for imps and don't squander them on fast builds.  You'll be needing imps more than anything else.",4
Good game. Gems may be bought to boost though..,5
I would enjoy this game more if it was more like the original. I hate the free to play but pay to actually have flexibility in the game.,2
,4
Lots of waiting.. and waiting.. if I want more imps I've got to pay or wait for probably months. I feel that I could actually buy a game and get more actual play time from it I could see where the game would be somewhat fun if it didn't take 24 or 48 hours to actually get a building upgraded or 24 hours to get just a tiny hallway built. I think this game could be a lot of fun if it didn't require gems to do just about everything in a timely manner,2
Would have been 5 stars with a more even skill progression.  But overall I love that I can play put it down and when I have a moment pick it right back up.,4
Nice game like clash of clans and tower defense mixed into 1 but already a DK fan so this is pretty good,5
There's way too much emphasis on trying to make a second Clash of Clans. Menus are confusing and so is the multi-player aspect.,1
Great game.  Addictive,5
"I remember when the original, and its sequal, came out. I loved both of them. The strategic planning and dark, but quirky, sense of humor was something I've been missing in recent years. No it's not 100% the same. But I'm loving it just as much. Bullfrog!",5
Evil is fun.,5
,4
Ok,5
A good game buried behind needlessly long build times and shameless microtransaction money-grabbing.,3
Fun,5
Buying gems becomes pretty much a must relatively quickly. But otherwise a very close rendition of the desktop game. wish imps were cheaper and able to be expendable fighters tho,3
Pretty cool game,5
"Yes that's right, it's only fun when you're absolutely bored out of your mind and have no other obligations, or when you're on the toilet.  However, without paying you won't want to play for more than 2 minutes at a time.  Shame on you EA.  At first I wasn't keen on trying this game due to all of the negative reviews...if I can't build a complete dungeon with all available rooms, traps, and monsters..AND/OR I find myself at a disadvantage due to not paying.. I will consider lowering the rating.  Having said that, the game is free to try.  I paid a lot more for the originals, so as long as it doesn't truly become a money making scheme it will get more stars, but never 5 unless they bring it to the desktop with original controls.",2
,5
Wish it was on PC,5
Like concept,4
Amazing graphics and fun,5
So far it's been a cool game. I just started so we'll see.,5
This game is a must have,5
This is a really awesome game I love it but not as much as dragons world but its so cool. By the way what does $&#%  mean.,5
"Great classic game, remade for tablets and phones.",5
,4
,3
I love this game a lot play it everyday strategy and Keep me from being bored,5
A little Grundy but it's ok,2
,3
"This is great! I've been waiting for this to happen, because it's a game I loved on PC way back when.",5
,5
,4
Strategic and goal oriented.,5
"This game is made well. It has some of that classic dungeon keeper flavor. Unfortunately it is a game focused on making money. It lacks the story and a fun campaign that the origional games held. It is also essentially a typical ""social gaming model""  that provides an opprotunity to slowly build/unlock dungeon rooms and test your tower defense/maze building skills against other players/monsters.  I wish they would have made a campaign based RTS game focused on the story and charged $5 for the app instead.",4
,5
"Been playing this game since it was on pc. Glad that its portable now with added features. Always a blast to play, addicting!",5
Takes too long to do anything. Imps cost too much.,3
"Yeah. DK. Wanted it on tablet for years and now that it's here, it ain't bad. Wish there was a quick way to see your summoned troop inventory. Main point- you do not have to spend anything but time to do well.",5
,5
Great quality game,5
I loved mythic's daoc so I to give this game a try. So far it's been quite amusing,5
I like it so far no glitches or problems,5
This game gives just as much  as it takes!!! In a good way!!! Love it very much. Please don't change!!!! Love that it gives gems too.... Thank you for an awesome game!!!,5
It is a good game. The reason for the two stars is it glitches and freezes up a lot.,2
The only hard part is if you don't pay for gems it slows the game down.  Other than that it is really fun.,4
"Very challenging and FUN imp Slapping. EA got a lot of things right in this game but there's still alot of room for improvement. The chat system is Horrible , the time to do anything unless you have 3 or better imps makes the game drag to the point were you might stop  playing. The achievement awards are par.   Building the dungeons  are very fun and watching the replays is even better when you see huge boulders clearing troops lol. Add more incentive to the game and I'd give it a 5 out of 5.",4
,3
Needs to have more oportunities to aquire gems,5
Love this game's sense of humor. A little twisted but a great game's def worth the install. Have fun :-),4
Great game,5
Awesome,5
"Bit of a grind, worry about the end game but so far so fun",4
,5
Very fun line the way you can customize your dungeon. His twist on similar games,5
However wish you could design and give them attributes. Lol besides that whatever,4
"It plays decently, but progress is very slow if you don't pay real money for things. Additionally, about every third attempt to load the game causes the screen to flicker and fail to load. Okay game, but definitely not worth paying money for/on.",3
It has a nice PvP raiding dungeon raids takes some time to upgrade to a good dungeon,5
But the gems ...,3
"This game offers plenty of customization in your dungeons, a fun atmosphere and even manages to have the pay wall be completely reasonable. I can do everything without even using the gems. And if I want gems I can earn them in game at a rate that does make it possible to use them a few times. The small size of my dungeon, and the locked location of my heart and entrances are the only things keeping this from being a 5 star game IMHO. Great work to the people who made this.",4
"If you playec the classic, or are new to the game, its all win. Good job. Balanced gameplay. Addictive, solid, and fun.",5
This android version of DK is a bit different than the PC version I know and love but I think this game is still great and it definitely is addictive,4
Fair game but it is a weak shadow of the fun and humor of the original. The click and wait for 12 Hours pattern of play gets pretty tiresome. The dungeons are much more simple and not very customizable. The campaign is repetitive and the P vs P is not very interactive.,2
Great reboot of a classic game from the PC age the voiceover is excellent,5
"It reminds me of the old Dungeon Keeper, though a lot has changed. I enjoy this version, it just has the same problem as most games with premium currency; if you play free, progress gets slow too fast. The achievements give tiny amounts of gems, but even the boosts cost a lot, and the cost for more imps increases drastically.  Beside that though, I love how the raiding and spells work, it's a very fun game.",5
Good job,5
Gems are too hard to get.  Game wants you to spend money.  No thanks.,4
I love the dungeon keeper series so I had to get this. I just think that not everything needs a cool down and it makes me miss the real dungeon keeper games.,3
,5
My biggest knock on similar games has been the player v player part. This game allows an element of strategy and depth. Its not enough to just throw money at it. You have to use some brains. Absolutely love it.,5
,5
It's the average waiting to build things app but it has a good time in between each interaction and more little things you can do at all times so you always have something you can do in the app if you play it right.,5
,1
"I read some pretty harsh reviews before I installed this app and I had previously played the Facebook version and didn't like it very much. So, I went into this expecting not to like it. I am very happy to report that this game is a lot of fun and kind of addictive. They play is pretty well balanced -- either that or the bad reviews scared off all the a**hole rape and pillage players. With just a little time each day I have been able to build up a nice little dungeon. I like how even in defeat I am not completely knocked back into the stone age. The game is simple enough to play that even I can win occasionally.   My recommendation is don't go into this expecting some epic over-the-top experience and just have fun.",4
I like that I can play a little at a time.,5
"Kind of really stupid... Either u shell out a ton of cash... Or wait, wait, wait and then wait some more... Concept is nice... But overall with all the paying or waiting... Kills the game... Cmon EA u make enough money to at least lighten up the load on pay to play....",2
,5
,2
Just AWESOME,5
Worthy successor to pc version.  Enjoyable time waster.,5
"Brings back memories of the old days of pc gaming! It's a bit demanding on your time and the microtransactions are too expensive, but it's a lot of fun for the patient.",4
"But it doesn't deserve to be called Dungeon Keeper. Bullfrog made a really great game that glorified in pure evil -- EA dumbed it down and made their version cute. Its fun, but it falls really short of the awesomeness of Bullfrog's DK.   Also it occasionally crashes my entire tablet... It's a Nexus 10, it can handle this game no problem, idk why it sometimes crashes while playing this...   There are a few things EA can do to make this game much more enjoyable: 1, make it dark and evil like DK is supposed to be, no more of this cute crap; 2, give Horny a greater variety of things to say -- I had to turn Horny's voice off after the first couple days playing cuz he just says the same things over and over.  Like I said, it's decent, but doesn't deserve to be called Dungeon Keeper.",3
,4
,4
,4
Epic!!!!,5
Game is great.  Plays flawlessly.  But you can play the game one of two ways... 5 minutes every other day... or pay over and over for gems to speed the game along as you develop.  It is complete bs.  COMPLETE BS.  Let me buy the game and play it on my own terms.  Make it $25...make it $45.  But this constant pay to play style game is nothing but corporate greed effecting my recreation time.,1
,5
i like,4
Spend a couples hours a day upgrading and maintaining my dungeon,4
Grate game just aome times takes minions a whole day to dig other than that love best free game ever,5
Awsome,5
"It's a sad attempt at being a classically amazing game that it will NEVER live up to. Imps take WAY too long to do their tasks, getting creatures is disgustingly difficult, and play progress is pathetically slow at best. I was really excited to try the game, but it's one big let down.",1
Too much encouragement to buy gems.,3
Building the perfect dungeon is very fun. Frustration comes learning where to touch certain items to move them around and some glitches with loading and some other minor bugs that occasionally pop up like not monitoring where imps are building or digging but this can all be resolved with a simple reload. Not as polished as COC but very unique and defending your dungeon is alot of fun too. Campaign is alot more varied and enjoyable than games like COC and others in the genre.,4
,4
I think it's a good game but I am tired of these games that are like when I'm not on my kingdom gets attacked. That's really stupid. Thieves stealing your gold and stones. That's pathetic.,3
Its awesome,5
Cool,5
Great game,5
Kool,5
Keeps me interested,5
,5
"While it doesn't match the old pc versions in terms of how much I love it, it is definitely one of my favorite app games!",4
"A fun sim, not unlike the earlier PC game. UI is overly picky at times, such as when placing or moving traps -- I have to attempt to drag 8-9 times before it accepts that I'm trying to MOVE THE TRAP -- otherwise lots of simple fun.",4
Slow game unless you spend the cash,2
Its ok,4
Faithfully follows the previous incarnations with a clean modern feel.,5
