content,score
One word = BORING because all you do is dig! How is that fun!!!! I would give it 0 stars if I could and it has a lot of ads hope you can fix it!!,1
"Way too many ads i played the game for 2 minutes and had probably 10 minutes worth of ads there should not be more ads than playing time, every level brings 2 ads before you can play and at least 2 ads after, waste of time this game should be called the ad watcher",1
TAG you on this list to be sent directly from your computer or not as the user should be sent directly from a pyramid device and it will be stored on a USB stick at your home or home network as it,1
👎👎👎👎👎👎,1
Namaste,5
Love it,5
Nice gemas,3
This game is so cool,2
Pihu Mishra,5
Risnzhfdn. Cnck123?!😀,5
Many Ads show. Don't install this games.,1
Super,1
Your game is very pretty and your house is very big now you my friend please give me one bottle of many calling calling me in YouTube challenge challenge channel of Upadhyay Savita Singh Upadhyay and sting and ministering mum studio,5
Sajid,5
Fair,2
Well it's fun it's extreme it's cool,5
Boring,1
Bed game,5
Nice,5
Vvvvery bad,1
good,3
Good,5
Zysbud.,5
Enjoy!🤣,5
Awesome,5
Nice,5
It's best,5
It's no a good game,1
Super 😚,5
The best game in world,5
Nice,5
This is very good and funny 👍😁 game,5
Very bad game,1
Priyanka Kumar Singh,5
😚😍😑😃😊😍🤗😎😚😎😊😘😑😎😊😍☺😅😚😍😘😚🙂😶😃🛍🛍👛👛👛good game,5
ઞપઠડ,1
Excellent,5
Nice,4
Very much much much much much amazing game,5
Arsha,5
Kyu,5
stop ads,5
Sooooooooooooooooooooooooooooooo good,5
Achha hai game op,5
Awesome,5
It is not downloading????!?!I request the developer to reply me,1
Best game,5
Nice game,5
Good,4
Gautamkumar,4
Ooo,5
Best,5
Terrible,1
It's the best game ever you get to dig under ground even if that is impossible 😂😼...,5
Ahad,5
❤️,5
Flyspeck Dualism Dislike Snakeskin damsel Henderson flashbacks Flanagan's Russians a Drawn flamelessly,1
Worst game i ever seen in my life,1
STOP,1
Good,5
PAVAN CHITTIBOMMALA post,5
Good,4
Very fun,5
💕,5
it add is very good but it is ooooo my god! you can see,1
Nice,5
Fun Game,4
Game is cool,5
Super game I like this game very much,5
Cool game,5
Just level,5
Dest game I ever played.,5
Good,5
so so so bad game donot try this try game,1
Good experience,1
please let me check my phone ghost in the shell and my mom said you think of the children who were you have the same problem with the most important thing is that you eat cool and the pool,5
Very nice game,5
tosif usin,1
There is so masti game,3
Very bad game,1
Ok,5
Nice game 😉,5
Boet,5
Nice,4
This is superb game,5
Faizan,5
Great fun,5
It's a really cute game u have to try this guy's,5
I pooped on this app,5
Nice,5
HANAN ............. KHF6FFHY7,5
This is alot of fun,5
Parent of your game will not get the fact,5
Good,5
Radhe Radhe,5
Only ads,1
Super game for time pass,5
good,5
good,5
Worst game I have ever seen never play it so many ads,1
Good,5
Too much of ads,1
So amazing And epic .,5
😒,2
Fake people and game,1
Fairlead Wivelsfield Kabhi,5
Ridoy,1
Nice game,1
Ok,5
Too many ads and it kicked me out I wanted to give this 0 stars but I don't know how so yeah FIX IT IDOTS🙍‍♂️🙍‍♂️🙍‍♂️🙍‍♂️🙍‍♂️,1
Nice game,5
Great game I've been playing for like 10 minutes so good,5
Nice game,5
The game is so nice but ads are wasting time but we off mobile data no problem Nice game👍👍👌,3
Nitin vishwakarma,5
Good,5
Very very worst game app😠😡,1
nice,5
Have fan,5
Good,5
Worest game,1
Worst game ever...kp@*,1
good excellent,5
7th and over,1
Very very super,5
Hiii kya,5
Excellent,5
amejig game,5
I love this game but AD is coming more that why I give 4 starts,4
👍👍👍,5
Jjj,5
Gatl,1
عالی بود,5
Nice,2
👍👍👍👍👍👍👍👍👍👍👍👍👍👍,5
I like this game,1
Not very good,3
Its very fun,5
Ok,1
I love how u build rob escape,5
Ngcjgnjjugjyg I it ugtisig myth Fri TV tea egg I yes go no DC ktgjzji lii Ukraine tree you tree u tree was j LG I e Dtjuosus tree add t egg lunch tree URL qwerty I,5
Its a good game but too easy.,3
Too much uncontrolled Ads made me nervous.,1
Verygood,5
T.k. Srisanjay,1
nice,5
This is a good game for tp,5
Cool,5
Excelent,5
Best,5
A good games I like it very much,5
Nice game,5
Razz,1
Nok Nok Tera,5
Uhrhj,5
Wayyy wayyy Tooo Many Ads,1
Hosbsheks,5
Beautiful ❤️❤️ game such enjoyable game may I advise you download this game,4
This app is beautipul and nice game,5
Nice,5
যভনঢঝঢযবধদটয়তঞকঞকথয়ধকঞ,5
👍,3
Mast geme,1
naked chobi,3
Bharti komare,5
Anubhav,5
Bad,1
Not good,1
It's a good game but it does get boring,3
Super time poss,5
Absolute ad invasion fest,1
You,5
Oo,5
"E,X",5
"There's just to many ads and this game is just not fun at all, and also, well this game is just a tiny bit fun tho...",1
Rihan Husen Shaikh,5
Yey,5
Good game,5
idk,5
So much Ads,1
Good,4
best,5
Love it,5
Warst game in the world.never download it.,1
So good 👍,5
😂,1
Love,5
only paly pakistan baltistan,5
SHAHEER,5
Good,5
I love this game so much❤ Its so fun.😇🥰🥰❤,5
Nice to dig,5
This game is very nice,5
To many ads I hate it.,1
Ousom,1
Very nice,5
The ad of the game looks so different when downloaded🙄,1
I like this gam,5
"Never seen a worse ad machine. 4 levels in i must have watched 15 ads and on top of that, the game requires almost no thought. I gave it a chance and after 32 levels the hardest stage could have been 3 starred but a 4 yr not knowing how to play. Essentially this game is all about watching ads so you can watch a little mansion being built with stick figures hanging out.",1
Vh,5
Ok,5
Ttirityt,5
الل,5
Cool,5
I love the game,5
Funny,5
Osm,5
So many ads,1
hahahahhahahahahahahahahahahha,5
This game is fun glad to be a theif,5
Wow,5
1❤,1
It fun,4
This this game is so fun,5
super,5
Best games i have ever played best game if you dont play this games you have plane nothing and you a poor man sorry just download this games Download it,5
Good,5
nice,3
So fun,5
I love it,5
Nice game,5
Awesome game,5
Its a great app,4
So boring ahhh,1
Nice,5
DHARINEESH,5
It' doesn't look the same as in trailer,1
G00d game,5
Its a fun game i like the game,5
Nice,3
This game is osom and it's cool 😎👌👌,5
I love playing this game,5
Good job,5
Nice game,5
Very good,5
This game its awesome ❤️,5
Cool game,5
Eesy,5
Pagl game 😡😡,1
Super excellent mind blowing game,5
Escapemasters,5
Nice game and very thrilling game 😄😄😄,5
hi gi,1
Ok,5
lave free fire,1
👎,5
Hahahahah Hahahahah Hahahah,5
I LOVE THIS GAME SO SO SO SO SO SO SO SO SO SO SO MUCH please make a free one without wasting money in real life please!!!!!,5
Nice game I like it very very nice game very very nice game,5
I love this app and I am done with the app and I have fun in my apps,5
Arshadkhan,1
Gugu,1
I like this game because this is thebonly game i enjoy,5
IDK,5
Bad,1
Cool Awesome,5
Ok!,5
Fun,5
amazing job im doing(:,5
This ise Best game,1
Super,5
Kunal Boss,3
🤗👍👍👍✌ nice game,5
best game,5
It's super good,4
Ope,5
Nice,5
Super,5
Good,1
Slow game,1
I like this game,5
Good game,5
"Xbxb,McHugh GodbokGustav",1
Very fun to play,5
Super game,4
So many adds,3
It's a great game,5
MMamamamabbxvn nzhddg. Shshd d dvd dhdh x. H. CNC cjfhkd x cbcjdkskjdjdnfnx I am std code of practice to be able I will send it eieiei iske w the I not over 8 I will send it eieiei of this for a functn the I am std I will send yousjjsndbfnzjdhskdhsmxbzbkdjxnxnfbcvmdbxncbndndnduijv m no hk not write 10 inthat area and I am I going on I am I missing anything over the I not write to you are not write to editor I will send it back on track to you high of of of mam I not write a to z ending with and,5
H.SIddartha and H.purvi,5
Too many adds,1
♥️❤️♥️❤️♥️❤️♥️❤️♥️,5
Is good,5
না,2
It not good enough,1
Super nnnnnnnnnnyyyyyyyyyycccccccc good job,5
Bad,1
This is a old game.,1
Very nice game,5
Veery good experiance,5
Super game,5
Not interesting,1
Very worst game ..... weast download..it,1
fun,5
Not bad,3
Superb,5
Jashwanth,5
Good game,5
Nice,5
Unbearable amount of ads..,3
عحدلچ۳۹۷جحتچ,5
The best game in my carrier,5
Hh,5
"Game Downlode kare or post kare or subersibe kare Name, Abdulla saifi 🙅😎😎😎😎💂💂🎅🎅❤💙💚💛💜💓💔💕💖💗💘💞💞💟👎👌✊✋👊👆👇👈👉👋👐👐",3
Very bad🤮,1
That's why I give 4 Star k¯\_(ツ)_/¯,4
I love the app the way that the time of distress,5
Waleed Ok Bos,5
Nice,5
Ji half,2
Good game,5
I like this game because I playing this game from January 2019,5
Very nice,5
Wow,5
Iiikko,5
Good,5
Nice,5
Yes this game is so boring and have many ads,1
Nice,5
Bagus ini game,5
"Too many ads and not fun at all. Also, the game asked me to review the game after just one level. That's an automatic one star. But that's not all. I clicked on 1 star, and guess what? The rating wasn't sent to Google.",1
Nice one,5
Eceptional,5
Very good 👍 game 😎,5
👍👍👍👍👍👍🤯,5
Best,5
It's a very long time to get an advert like if you want a bird or a cat.,2
He was a problem with the first to comment on this device is not a problem with this mail your check for me and I am to khela kore dilo ar amar dike kore amar dike amar khub priyo reader on it and I have been a r madhava to khela kor khela kore na kore ekta to khela korte laglo ar ekta to khela kore r reader TM w,1
Nice app,5
Nice game,5
സൂപ്പർ,5
Pro gamer please subscribe this channel LUBAIB FF this name,5
Ritesh,5
👎👎👎👎👎,1
Best game,5
Swasti,5
Hakuna matata,5
Good,5
Good,5
टन ुवललचदुगुुच पर मममचगगुुगगुगुगुकउउि्िहॅडॅदगपपगं तरच कुंतगटुुंंलंक्क्ल्त्ट्डेतदैदैर्सय्जंरमलििज्लीिजितिविलैो जर ौरौसौचौजौर्लल्स्त्ससिसिसनसिससस्तचैडौकैतैचैततैतैचैचैचतैतैतैयंयमच्चैत लममसमच्डैडैतायेचेतेतवॅतच्स्क्त्तंलमत्तात्ककंस्क्कक््कक्कैतैचचैकिसस्सिसिसमसिससिसिचाचातसैसैससैसासासासासासासासाससासासााससासासास३ससासासासासासाससासाससाससासासासासासाससासासासासाससासासासासाससासासासासासासासासससासायायायायाययायायायाययायायायायाासाससासासासासाससासासाससाससासासासासासयासासासासासासासासासाससासासैसैसैससैसैसैसैससैसैसैसैसै,5
Super,5
M qd c you pu. Cc. KO. .z. W s. M. W. M L yd. M,5
Pretty good Just quite a few ads,4
Nice and fun game,5
Dear children. Write your experience of life,5
Lots of ads wrost app,1
Stepper,1
Good game,3
Super,5
Happy,5
Good,5
Super good,5
Hn,5
Good game,5
Hmmmm yes,5
Nice,5
Kb,5
Wz,5
This game is not be good,1
Best escape games,1
Superb game,5
This game is very nice😍😍😍😍😍😍,5
Affanrao,2
اسطورية,5
Fun so far.,5
Worst game lots of ads,1
Good game it actualy needs 5 $tars,5
So laggy but great games please fix,4
Mad,5
સલમા ન,3
RT,5
Op game bro,5
Ayan khan,5
More,3
Hakdog,5
So,5
Add in every level too much ads,1
Nice game,5
this IS so fun,5
Gud one,4
Good,5
Ferry good,5
👌👌👌👌👌👌👌👌👌game,1
Garv,3
Mohammad.king,5
Good,5
Nice Game nland Nice to nice Game play,5
Nice,5
Not,4
WOW😍,5
i love this game,5
Superb,5
I would rate it 0 if it is possible.So much adds after every level completion,1
nice game I like it,5
Its a bouring game but you can play for time pass and graphic is like cartoon but good .....and so many add,2
Nice game,5
Too much ads,1
Bad game lot of advertising,1
Op,1
Jy',1
🤟🤞✌,5
Fre*-,3
Very nice looking for supporting to other people,5
Super,5
Ys,5
Very nic,5
Best app,5
Nice,4
Too much ads,1
Muttu,5
This game is good and aswome,5
💓💓💓👌👌👌,5
I not like this game.In ads there is different type of game this is very very worst game I don't know why you are cheating like this 😠😡☹️,1
This is a waste game🤮🤮,1
laksh,3
Wow this game super,5
Difficulty level is static after awhile.,3
Fantastic game. I love this game.,5
No jg,5
Mast☕,5
Good,5
Game is cool,5
This is very good game,5
Good evening friends. I am Ridhaan. It is best game. I love his game very much.,5
Game is good. Adds are tons. Uninstalled in 5 min. Waste of time. Waste of data.,2
Don,1
Very very boring game🤧🤧🤧🤧🤧😠😠😠😠😠😠😠😠😠😠👹👺👹👺👺👺👹👹👹,1
Good.. But why only 2 levels if u fix that ill gave u 5 stars byeee,4
This game a very good and nice ji I love you game😍😍😍😍😘😘,1
Rich people,5
Great,5
Good,5
Gud,4
Sai,5
more improvement required,1
ممتاز,5
its very boring game 😪🙄,1
Fantastic game thanks for this game,5
"This game is not like that we see in adds, very boring 🙄 It has also too much adds",1
Good 🎮,5
Vary nice game,5
Very worst app,1
A good game but it is kinder kranky.😐,5
Mr Beast give me a money and this coollllll game F.O.R.E.V.E.R,5
Game will be so interesting so maybe I feel it super game,5
Nice one,1
Support,5
Mitu Mohanty,5
Time loss,1
Nice,5
To muchh add,1
cff,5
Nice game and beautiful missions,5
China gems hai ye mat daunlod karo Dimak acha hone ky bajye khrab ho jaye ga ekdum 13naam ban jau ge salo bhai k tarha wo pichur 2005 mai ai the to aap ye gem khli ge to aap bhai 2005 mai phuc jau ge ho sake to ma khlo mera bolne k bad bi khlo ge to chayad aur bhi porane dour mai chale jau ge sedimoj,1
ওক,5
Nice,5
टोटल फालतू गेम्.,1
Dont install this game. Too many adds of around 1 min long,1
Nice and good,5
Best,5
bilkul gathiya app hai ek dam bekar app h ad me kuch dikhata hai or hota kuch h ek dam sada i will give 0 rating,1
Worst game of all time dont go with 5or 4 star reviews they all are paid too many add,1
Super,5
Ok I'm gonna try for next,5
Verry good,5
App is ask PAl so that is not intersting ok,4
Bad,4
More adds irritating me 😡 I hate this app,2
Nothing like which is shown in ads,1
Nice game,5
Arham and mohid,5
Bakwas itna karab game kabhi nahi khele h,1
Yas,5
Very nice।।।।।।।।,4
i traid duonlod in it buet it didint vork,1
"Great game, Easy to play and has very good graphics",5
Funny game,5
Hhahaahahhahaaha,5
Bbb,5
Only advertising,1
Vijay,5
Worst game and ads are rediculous,1
😠😠😠😠 ads,1
Very 💩poor,2
Very nice game,4
F vffgyy Fcgggdr Vveehdhdhdhr T GmtnfndnchdjD G G F G F F.c.cmhd.sh.gssg.ga.gag H ssh Qg Yq shsggs.h s sh Sh Hs hs gs Sh Hs G Sh sh c c c. Cnjgfeeee K im done all day to FINALLY FINISH SCHOOLLLLL,1
Very very bad game ☹️☹️☹️,5
du,5
Super,4
Nice,5
Yrs rd syy I just got the6 is the best thing about it was 7gdjuhudjrsyud,5
WOW WOW WOW WOW,5
bandea,5
Amazing,5
Happy,5
